"Site","Island","Genus","Genus_Code","Date","Shape_Leng","Shape_Area","nPatches","TimePt","Year","Genet","Site_Genet","Genet_full","area_perim","Region","Latitude","Longitude"
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,83.93286091,63.97323983,1,1,"2015","02364","SIO-MAI-K01_02364","SIO-MAI-K01_02364_2015",0.762195392083651,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,40.43997595,73.34896883,1,1,"2015","02365","SIO-MAI-K01_02365","SIO-MAI-K01_02365_2015",1.81377379948714,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,214.9379101,233.0695574,5,1,"2015","02366","SIO-MAI-K01_02366","SIO-MAI-K01_02366_2015",1.08435760490815,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,92.11933484,88.39696031,2,1,"2015","02368","SIO-MAI-K01_02368","SIO-MAI-K01_02368_2015",0.959591821451324,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,36.03238398,25.13406208,1,1,"2015","02372","SIO-MAI-K01_02372","SIO-MAI-K01_02372_2015",0.697540914693594,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,19.02844998,15.92103913,1,1,"2015","02373","SIO-MAI-K01_02373","SIO-MAI-K01_02373_2015",0.836696585729995,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,41.21144754,44.81017125,2,1,"2015","02374","SIO-MAI-K01_02374","SIO-MAI-K01_02374_2015",1.0873233998031,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,183.8728294,202.1168295,4,1,"2015","02378","SIO-MAI-K01_02378","SIO-MAI-K01_02378_2015",1.09922075033888,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,28.03680111,20.5898143,1,1,"2015","02379","SIO-MAI-K01_02379","SIO-MAI-K01_02379_2015",0.734385289506375,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,27.97532829,19.04800458,3,1,"2015","02380","SIO-MAI-K01_02380","SIO-MAI-K01_02380_2015",0.680885828489414,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,27.69080291,13.06802968,2,1,"2015","02381","SIO-MAI-K01_02381","SIO-MAI-K01_02381_2015",0.471926715974015,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,9.285790448,6.615211494,1,1,"2015","02382","SIO-MAI-K01_02382","SIO-MAI-K01_02382_2015",0.712401548478278,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,16.68366976,10.68998786,1,1,"2015","02383","SIO-MAI-K01_02383","SIO-MAI-K01_02383_2015",0.640745592173601,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,7.09311022,3.748130447,1,1,"2015","02384","SIO-MAI-K01_02384","SIO-MAI-K01_02384_2015",0.528418469577934,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,15.04692039,5.653754888,1,1,"2015","02385","SIO-MAI-K01_02385","SIO-MAI-K01_02385_2015",0.375741662842678,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,13.9319047,12.6434177,1,1,"2015","02392","SIO-MAI-K01_02392","SIO-MAI-K01_02392_2015",0.907515373687562,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,70.50887299,86.38003783,2,1,"2015","02394","SIO-MAI-K01_02394","SIO-MAI-K01_02394_2015",1.22509457557563,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,3.622117167,0.723400105,1,1,"2015","02395","SIO-MAI-K01_02395","SIO-MAI-K01_02395_2015",0.199717477830556,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,80.66424186,72.60592463,5,1,"2015","02409","SIO-MAI-K01_02409","SIO-MAI-K01_02409_2015",0.900100502475608,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,248.2038747,355.3742165,3,1,"2015","02410","SIO-MAI-K01_02410","SIO-MAI-K01_02410_2015",1.43178351639166,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,5.315922103,2.112924035,1,1,"2015","02411","SIO-MAI-K01_02411","SIO-MAI-K01_02411_2015",0.397470842134347,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,22.96497895,21.66346668,1,1,"2015","02414","SIO-MAI-K01_02414","SIO-MAI-K01_02414_2015",0.943326215415495,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,18.29104005,22.68867622,1,1,"2015","02415","SIO-MAI-K01_02415","SIO-MAI-K01_02415_2015",1.24042570340334,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,7.859537153,4.783962844,1,1,"2015","02416","SIO-MAI-K01_02416","SIO-MAI-K01_02416_2015",0.608682515378651,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,60.00512376,63.06013861,3,1,"2015","02417","SIO-MAI-K01_02417","SIO-MAI-K01_02417_2015",1.05091256643714,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,35.02122726,48.67370268,1,1,"2015","02418","SIO-MAI-K01_02418","SIO-MAI-K01_02418_2015",1.38983429445927,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,5.724265627,2.362068192,1,1,"2015","02419","SIO-MAI-K01_02419","SIO-MAI-K01_02419_2015",0.412641261939119,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,12.25027352,11.28240728,1,1,"2015","02420","SIO-MAI-K01_02420","SIO-MAI-K01_02420_2015",0.920992275117788,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,8.160244097,4.723076,1,1,"2015","02421","SIO-MAI-K01_02421","SIO-MAI-K01_02421_2015",0.578791019466731,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,17.2866579,10.71457205,1,1,"2015","02422","SIO-MAI-K01_02422","SIO-MAI-K01_02422_2015",0.619817440246793,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,16.73008618,9.241584475,1,1,"2015","02423","SIO-MAI-K01_02423","SIO-MAI-K01_02423_2015",0.552393118335987,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,12.86859158,12.16091193,1,1,"2015","02427","SIO-MAI-K01_02427","SIO-MAI-K01_02427_2015",0.945007218109256,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,133.6031402,138.8404657,4,1,"2015","02433","SIO-MAI-K01_02433","SIO-MAI-K01_02433_2015",1.03920061678311,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,23.97010417,22.36244264,1,1,"2015","02435","SIO-MAI-K01_02435","SIO-MAI-K01_02435_2015",0.932930557222522,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,10.41627228,6.472879709,1,1,"2015","02436","SIO-MAI-K01_02436","SIO-MAI-K01_02436_2015",0.621419979720423,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,29.61791545,27.19203501,2,1,"2015","02438","SIO-MAI-K01_02438","SIO-MAI-K01_02438_2015",0.91809415338175,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,386.3374298,543.7888814,10,1,"2015","02439","SIO-MAI-K01_02439","SIO-MAI-K01_02439_2015",1.40754904768484,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,201.6641049,436.1857069,3,1,"2015","02440","SIO-MAI-K01_02440","SIO-MAI-K01_02440_2015",2.16293180740466,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,13.42606882,8.432908521,1,1,"2015","02456","SIO-MAI-K01_02456","SIO-MAI-K01_02456_2015",0.628099604884939,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,23.93626049,33.31727801,1,1,"2015","02457","SIO-MAI-K01_02457","SIO-MAI-K01_02457_2015",1.39191658713437,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,11.62208464,9.553171936,1,1,"2015","02462","SIO-MAI-K01_02462","SIO-MAI-K01_02462_2015",0.821984371299502,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,14.70391217,10.6615392,1,1,"2015","02463","SIO-MAI-K01_02463","SIO-MAI-K01_02463_2015",0.725081806578827,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,12.65709317,8.025131726,1,1,"2015","02464","SIO-MAI-K01_02464","SIO-MAI-K01_02464_2015",0.634042241627901,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,44.80810054,48.68366982,2,1,"2015","02465","SIO-MAI-K01_02465","SIO-MAI-K01_02465_2015",1.08649260364296,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,31.95163496,25.59322356,2,1,"2015","02466","SIO-MAI-K01_02466","SIO-MAI-K01_02466_2015",0.800998871952561,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,13.81517186,14.21460736,1,1,"2015","02467","SIO-MAI-K01_02467","SIO-MAI-K01_02467_2015",1.0289128144078,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,8.564308923,5.536897907,1,1,"2015","02468","SIO-MAI-K01_02468","SIO-MAI-K01_02468_2015",0.646508428967375,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,10.20104684,7.805149501,1,1,"2015","02469","SIO-MAI-K01_02469","SIO-MAI-K01_02469_2015",0.765132208823384,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,36.13154823,30.50395805,2,1,"2015","02470","SIO-MAI-K01_02470","SIO-MAI-K01_02470_2015",0.844247189625619,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,38.12670083,48.95629831,1,1,"2015","02471","SIO-MAI-K01_02471","SIO-MAI-K01_02471_2015",1.28404234419042,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,65.07537157,48.24497296,3,1,"2015","02474","SIO-MAI-K01_02474","SIO-MAI-K01_02474_2015",0.741370687497405,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,27.72169098,13.88919634,2,1,"2015","02475","SIO-MAI-K01_02475","SIO-MAI-K01_02475_2015",0.501022695549866,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,13.90650253,12.47540562,1,1,"2015","02476","SIO-MAI-K01_02476","SIO-MAI-K01_02476_2015",0.897091529166824,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,9.791101845,5.595600241,1,1,"2015","02477","SIO-MAI-K01_02477","SIO-MAI-K01_02477_2015",0.571498522799811,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,12.72878876,11.07680432,1,1,"2015","02478","SIO-MAI-K01_02478","SIO-MAI-K01_02478_2015",0.870216681952384,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,21.74758062,26.20144541,1,1,"2015","02479","SIO-MAI-K01_02479","SIO-MAI-K01_02479_2015",1.20479817354506,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,17.45699206,17.52070953,1,1,"2015","02480","SIO-MAI-K01_02480","SIO-MAI-K01_02480_2015",1.00364996843563,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,37.27912417,60.49727542,1,1,"2015","02481","SIO-MAI-K01_02481","SIO-MAI-K01_02481_2015",1.62281911839239,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,53.29351724,44.14686704,3,1,"2015","02484","SIO-MAI-K01_02484","SIO-MAI-K01_02484_2015",0.828372179700407,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,9.431565308,6.450278756,1,1,"2015","02489","SIO-MAI-K01_02489","SIO-MAI-K01_02489_2015",0.683903312478659,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,14.67228266,15.96652623,1,1,"2015","02490","SIO-MAI-K01_02490","SIO-MAI-K01_02490_2015",1.08821010336234,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,121.1069432,176.8321956,3,1,"2015","02491","SIO-MAI-K01_02491","SIO-MAI-K01_02491_2015",1.46013259791368,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,9.524777474,3.792691367,1,1,"2015","02493","SIO-MAI-K01_02493","SIO-MAI-K01_02493_2015",0.398192123370125,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,49.33214311,47.76339363,1,1,"2015","02494","SIO-MAI-K01_02494","SIO-MAI-K01_02494_2015",0.968200256848724,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,11.69500051,8.312115765,1,1,"2015","02512","SIO-MAI-K01_02512","SIO-MAI-K01_02512_2015",0.710740949339215,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,8.14776129,4.153316977,1,1,"2015","02515","SIO-MAI-K01_02515","SIO-MAI-K01_02515_2015",0.509749467267468,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,16.16017875,8.492203291,1,1,"2015","02516","SIO-MAI-K01_02516","SIO-MAI-K01_02516_2015",0.525501816680091,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,43.83369289,41.87352663,3,1,"2015","02517","SIO-MAI-K01_02517","SIO-MAI-K01_02517_2015",0.955281744914374,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,18.68538934,16.81661594,1,1,"2015","02518","SIO-MAI-K01_02518","SIO-MAI-K01_02518_2015",0.89998745190717,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,38.41865626,45.53120307,1,1,"2015","02519","SIO-MAI-K01_02519","SIO-MAI-K01_02519_2015",1.18513262832165,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,142.0009753,184.920898,4,1,"2015","02520","SIO-MAI-K01_02520","SIO-MAI-K01_02520_2015",1.30225090080772,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,14.2330033,10.30516914,1,1,"2015","02521","SIO-MAI-K01_02521","SIO-MAI-K01_02521_2015",0.724033355630572,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,16.75348896,18.95319277,1,1,"2015","02522","SIO-MAI-K01_02522","SIO-MAI-K01_02522_2015",1.13129825168071,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,79.07422196,73.54086486,3,1,"2015","02523","SIO-MAI-K01_02523","SIO-MAI-K01_02523_2015",0.930023249513614,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,63.93630915,72.26874098,3,1,"2015","02524","SIO-MAI-K01_02524","SIO-MAI-K01_02524_2015",1.13032394175978,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,35.89733356,36.51570627,2,1,"2015","02525","SIO-MAI-K01_02525","SIO-MAI-K01_02525_2015",1.01722614603022,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,17.53828378,20.71037116,1,1,"2015","02526","SIO-MAI-K01_02526","SIO-MAI-K01_02526_2015",1.18086646446087,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,13.19272891,10.63417133,1,1,"2015","02527","SIO-MAI-K01_02527","SIO-MAI-K01_02527_2015",0.806063052045234,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,488.9125008,1995.653955,4,1,"2015","02528","SIO-MAI-K01_02528","SIO-MAI-K01_02528_2015",4.08182231326575,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,54.44434766,85.9526327,1,1,"2015","02529","SIO-MAI-K01_02529","SIO-MAI-K01_02529_2015",1.57872463155893,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,32.95145201,30.08421821,2,1,"2015","02530","SIO-MAI-K01_02530","SIO-MAI-K01_02530_2015",0.912986116692829,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,82.28810787,166.684005,1,1,"2015","02531","SIO-MAI-K01_02531","SIO-MAI-K01_02531_2015",2.02561474937946,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,34.76183485,41.42453882,1,1,"2015","02532","SIO-MAI-K01_02532","SIO-MAI-K01_02532_2015",1.19166721200852,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,39.9013743,42.45305082,2,1,"2015","02533","SIO-MAI-K01_02533","SIO-MAI-K01_02533_2015",1.06394958982653,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,89.76125944,360.468099,1,1,"2015","02534","SIO-MAI-K01_02534","SIO-MAI-K01_02534_2015",4.01585384662468,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,16.84610239,14.1412703,1,1,"2015","02535","SIO-MAI-K01_02535","SIO-MAI-K01_02535_2015",0.83943870057411,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,14.07130864,11.2239001,1,1,"2015","02537","SIO-MAI-K01_02537","SIO-MAI-K01_02537_2015",0.797644368917773,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,18.25356227,7.849352483,1,1,"2015","02539","SIO-MAI-K01_02539","SIO-MAI-K01_02539_2015",0.430017569551371,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,9.919369076,5.804040092,1,1,"2015","02540","SIO-MAI-K01_02540","SIO-MAI-K01_02540_2015",0.585121901154271,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,26.41128283,29.30991969,1,1,"2015","02542","SIO-MAI-K01_02542","SIO-MAI-K01_02542_2015",1.10974994583404,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,4.696679058,1.304561707,1,1,"2015","02543","SIO-MAI-K01_02543","SIO-MAI-K01_02543_2015",0.277762583069818,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,26.91386545,40.4501069,1,1,"2015","02544","SIO-MAI-K01_02544","SIO-MAI-K01_02544_2015",1.50294676084888,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,8.029881622,3.646973447,1,1,"2015","02545","SIO-MAI-K01_02545","SIO-MAI-K01_02545_2015",0.454175244253682,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,17.33733564,19.50294682,1,1,"2015","02548","SIO-MAI-K01_02548","SIO-MAI-K01_02548_2015",1.12491026447014,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,99.24391274,116.8495975,3,1,"2015","02549","SIO-MAI-K01_02549","SIO-MAI-K01_02549_2015",1.17739813227763,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,19.97193737,20.90952147,1,1,"2015","02550","SIO-MAI-K01_02550","SIO-MAI-K01_02550_2015",1.04694507511366,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,7.821659309,4.768192803,1,1,"2015","02553","SIO-MAI-K01_02553","SIO-MAI-K01_02553_2015",0.609613972512645,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,13.47635074,11.68296254,1,1,"2015","02554","SIO-MAI-K01_02554","SIO-MAI-K01_02554_2015",0.866923306271858,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,8.30218886,5.297895218,1,1,"2015","02555","SIO-MAI-K01_02555","SIO-MAI-K01_02555_2015",0.638132341643695,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,23.97125361,24.95574541,1,1,"2015","02556","SIO-MAI-K01_02556","SIO-MAI-K01_02556_2015",1.04106968354752,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,8.842017195,5.85255132,1,1,"2015","02557","SIO-MAI-K01_02557","SIO-MAI-K01_02557_2015",0.661902277605783,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,11.75651711,8.102615699,1,1,"2015","02560","SIO-MAI-K01_02560","SIO-MAI-K01_02560_2015",0.689202050504224,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,7.493177844,4.010399958,1,1,"2015","02561","SIO-MAI-K01_02561","SIO-MAI-K01_02561_2015",0.535206829664565,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,10.81629421,7.80926439,1,1,"2015","02562","SIO-MAI-K01_02562","SIO-MAI-K01_02562_2015",0.721990751950894,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,16.01858845,19.58804175,1,1,"2015","02563","SIO-MAI-K01_02563","SIO-MAI-K01_02563_2015",1.22283194996498,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,13.09087266,12.52090556,1,1,"2015","02564","SIO-MAI-K01_02564","SIO-MAI-K01_02564_2015",0.956460725361605,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,30.30948484,24.26091415,2,1,"2015","02565","SIO-MAI-K01_02565","SIO-MAI-K01_02565_2015",0.800439673523663,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,6.260851127,2.576971624,1,1,"2015","02566","SIO-MAI-K01_02566","SIO-MAI-K01_02566_2015",0.411600846550524,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,15.52217444,13.54231921,1,1,"2015","02568","SIO-MAI-K01_02568","SIO-MAI-K01_02568_2015",0.872449878871481,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,8.244544947,5.180993738,1,1,"2015","02569","SIO-MAI-K01_02569","SIO-MAI-K01_02569_2015",0.628414760463553,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,7.309563906,3.923590468,1,1,"2015","02570","SIO-MAI-K01_02570","SIO-MAI-K01_02570_2015",0.536774904557487,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,17.3361332,16.73776424,1,1,"2015","02571","SIO-MAI-K01_02571","SIO-MAI-K01_02571_2015",0.965484289195471,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,9.51254319,6.273354559,1,1,"2015","02575","SIO-MAI-K01_02575","SIO-MAI-K01_02575_2015",0.659482373293698,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,7.822771574,3.411256189,1,1,"2015","02576","SIO-MAI-K01_02576","SIO-MAI-K01_02576_2015",0.436067467486556,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,10.56018697,7.523781643,1,1,"2015","02579","SIO-MAI-K01_02579","SIO-MAI-K01_02579_2015",0.712466707679893,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2015-07-10,4.719435253,1.522850084,1,1,"2015","02583","SIO-MAI-K01_02583","SIO-MAI-K01_02583_2015",0.322676337816473,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2015-07-10,34.15795716,51.09093675,1,1,"2015","02367","SIO-MAI-K01_02367","SIO-MAI-K01_02367_2015",1.4957257692749,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2015-07-10,25.45619879,13.94111912,2,1,"2015","02369","SIO-MAI-K01_02369","SIO-MAI-K01_02369_2015",0.547651251273089,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2015-07-10,20.06199806,8.32134151,1,1,"2015","02370","SIO-MAI-K01_02370","SIO-MAI-K01_02370_2015",0.414781293723243,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2015-07-10,86.60338104,99.12454103,1,1,"2015","02371","SIO-MAI-K01_02371","SIO-MAI-K01_02371_2015",1.1445804983551,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2015-07-10,38.7677242,29.43480425,1,1,"2015","02375","SIO-MAI-K01_02375","SIO-MAI-K01_02375_2015",0.759260566809336,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2015-07-10,33.81855371,18.17285578,2,1,"2015","02376","SIO-MAI-K01_02376","SIO-MAI-K01_02376_2015",0.537363482064769,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2015-07-10,683.3407711,632.9967266,16,1,"2015","02388","SIO-MAI-K01_02388","SIO-MAI-K01_02388_2015",0.926326590437507,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2015-07-10,19.17709672,10.90543999,1,1,"2015","02389","SIO-MAI-K01_02389","SIO-MAI-K01_02389_2015",0.568670020766313,"MHI",20.93677,-156.69365
